,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
292,CNS,60,7129,mRmr,LogisticsRegression,3,LOOCV,61,PR-AUC,0.21522083192982966,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
293,CNS,60,7129,mRmr,LogisticsRegression,3,LOOCV,61,fit_time,0.001995563507080078,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
294,CNS,60,7129,mRmr,LogisticsRegression,3,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
295,CNS,60,7129,mRmr,NB,3,LOOCV,61,ACC,0.5166666666666667,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
296,CNS,60,7129,mRmr,NB,3,LOOCV,61,MCC,-0.1264279082482028,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
297,CNS,60,7129,mRmr,NB,3,LOOCV,61,AUC,0.4517704517704518,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
298,CNS,60,7129,mRmr,NB,3,LOOCV,61,PR-AUC,0.30198727548448984,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
299,CNS,60,7129,mRmr,NB,3,LOOCV,61,fit_time,0.0,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
300,CNS,60,7129,mRmr,NB,3,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at;X16323_at,0.9340680553754911;-4.580992956827581;-4.364326290160915
301,CNS,60,7129,mRmr,SVM,2,LOOCV,61,ACC,0.6333333333333333,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
302,CNS,60,7129,mRmr,SVM,2,LOOCV,61,MCC,-0.008016434504064697,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
303,CNS,60,7129,mRmr,SVM,2,LOOCV,61,AUC,0.4993894993894994,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
304,CNS,60,7129,mRmr,SVM,2,LOOCV,61,PR-AUC,0.434105797813999,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
305,CNS,60,7129,mRmr,SVM,2,LOOCV,61,fit_time,0.010891437530517578,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
306,CNS,60,7129,mRmr,SVM,2,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
307,CNS,60,7129,mRmr,KNN,2,LOOCV,61,ACC,0.6166666666666667,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
308,CNS,60,7129,mRmr,KNN,2,LOOCV,61,MCC,0.11062441971717744,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
309,CNS,60,7129,mRmr,KNN,2,LOOCV,61,AUC,0.5726495726495726,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
310,CNS,60,7129,mRmr,KNN,2,LOOCV,61,PR-AUC,0.5164544482675615,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
311,CNS,60,7129,mRmr,KNN,2,LOOCV,61,fit_time,0.0010037422180175781,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
312,CNS,60,7129,mRmr,KNN,2,LOOCV,61,pred_time,0.0,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
313,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,ACC,0.65,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
314,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,MCC,0.2058790548922549,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
315,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,AUC,0.5769230769230769,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
316,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,PR-AUC,0.4574536165153546,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
317,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,fit_time,0.020116567611694336,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
318,CNS,60,7129,mRmr,RandomForest,2,LOOCV,61,pred_time,0.0009996891021728516,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
319,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,ACC,0.6333333333333333,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
320,CNS,60,7129,mRmr,LogisticsRegression,2,LOOCV,61,MCC,-0.09553254290337612,AFFX-BioDn-3_at;U12778_at,0.9340680553754911;-4.580992956827581
